conversation_id,question,reference,url
d0e1f2a3-b4c5-4d6e-7f8a-9b0c1d2e3f4a,2025년 9월 이후에 열리는 공모전들 정보 알려줘,"💥직무혁신 성과 팀 공모전 참여자 모집💥 (상금 지급🎁)
스펙이나 경험, 공모전 참여 참여 경험이 없어도 2, 3, 4학년, 휴학생, 졸업생 모두가 참여할 수 있는 공모전이 9월 20일 부터 시작됩니다!
팀을 구성하지 않아도, 개인으로 신청이 가능하며, 전문멘토가 전 과정을 함께하여 직무 전문가로 성장할 수 있도록 도와드립니다.
이 공모전에 참여한 팀 중 90% 이상이 기업과 업무협약, 서포터즈, 인턴 참여 기회 획득!
기업이 인정하는 직무성과를 도출하고 내 이력서에 한줄의 강력한 경력을 추가하고 싶은 학생들은 지금 신청하세요!
▶신청 방법 : UOStory > 취업프로그램 > '직무혁신 성과 팀 공모전 ' 신청

💡[공학교육혁신센터] 2025 사회적경제 공학아이디어 경진대회 개최 안내
- 2025 사회적경제 공학아이디어 경진대회 개최
- 접수 기간: 2025년 9월 1일(월) ~ 10월 10일(금)
- 참가 대상: 개인 또는 4인 이하 팀으로 구성된 서울시립대학교 공학계열 학부 및 재학생, 타/에너지 기술 컨소시엄 소속 대학 공학계열 대학생, 서울시민(서울 지역 거주자)
- 문의: 서울시립대학교 공학교육혁신센터 E.abeek@uos.ac.kr T. 02-6490-6045
- 공모 방법: 제시된 사회문제 중 택 1하여 해결방안 제시, 본인(팀)이 발굴한 문제점에 대한 해결방안 제시, 반드시 사람의 가치를 우선시하여 해결방안 제시
- 제출 방법: 서울시립대학교 공학계열 학생은 공학교육혁신센터 이메일 접수, 타/에너지 기술 컨소시엄 소속 대학 공학계열 대학생은 소속 대학 공학교육혁신센터 이메일 접수, 서울시민은 공학교육혁신센터 이메일 접수
- 시상: 최우수상 상장 및 상금 40만원, 우수상 상장 및 상금 30만원, 장려상 상장 및 상금 20만원
- 유의사항: 응모 신청은 1인(팀) 1신청서만 가능하며, 팀 구성은 4명 이내로 제한, 제출된 신청서 및 아이디어 제안서는 반환되지 않음, 기존 아이디어를 모방, 도용했거나 타 공모전 수상작은 취소

제2공학관, 언무관 건물 명칭 공모전 안내(9.15~ 접수 시작)
제 2 공학관 및 언무관이 새롭게 리모델링 되며 건물의 사용 부서가 변경됨에 따라 「 달라진 공간 ,
다시 짓는 이름 」 건물 명칭 공모전을 추진하고자 하오니 학생 및 교직원 분들의 많은 참여 바랍니다 .
○ 공모기간 : ’25.9.15.( 월 )~’25.10.10.( 금 )
○ 공모대상 : 제 2 공학관 및 언무관 건물 명칭
○ 응모자격 : 서울시립대학교 구성원 누구나 ( 재학생 · 대학원생 · 교직원 )
○ 공모방법 : 이메일 ( uosbest@uos.ac.kr ) 접수
○ 선정기준 : 건물 사용 목적에 부합하고 , 건물 명칭으로 적합해야 함
○ 시상내용 : 상장 및 포상금 ( 상품권 )
붙 임 : 1. 건물 명칭 공모전 신청서 서식 1 부 2. 건물 현황 참고 자료 1 부",https://www.uos.ac.kr/korNotice/view.do?list_id=FA1&seq=29507&identified=success&
e1f2a3b4-c5d6-4e7f-8a9b-0c1d2e3f4a5b,"2025 서울 빅데이터 포럼을 신청했어. 프로그램 1, 2일차 일정을 알려줘.","- 2025 서울 빅데이터 포럼 개최
- 주제: 서울, 데이터·AI와의 동행으로 미래를 설계하다
- 일시: 9월 30일(화) ~ 10월 1일(수)
- 장소: 코엑스 E5-6홀
- 특별 강연: 팔란티어(Palantir) 부사장 'AI가 만드는 도시의 두뇌, 디지털 신경망(City Brain)'
- 연사: 칭화대학교, 카카오 모빌리티, 우리은행, CJ대한통운, 유한킴벌리 등
- 내용: 데이터와 AI를 통한 도시 혁신 및 미래 논의
- 사전 등록 안내
- 사전등록 링크
- 행사명: 서울, 데이터·AI와의 동행으로 미래를 설계하다
- 장소: COEX 3층 E5~6홀
- 일자: 9월 30일 (1일차), 10월 1일 (2일차)
- 1일차 주요 세션:
    - Opening Keynote: AI와 데이터 도시를 리셋하다
    - Session 2: 위험을 넘어 포용으로 일상을 지키는 따뜻한 AI
    - Session 3: 듣고, 보고, 느끼는 살아있는 도시 데이터가 만드는 변화
- 2일차 주요 세션:
    - Session 4: AI와 함께 사는 집, 도시, 몸 스마트 라이프 인프라
    - Session 5: 알고리즘은 공정한가? 도시 정책과 윤리의 경계
    - Closing Keynote: 도시와 AI, 지속가능한 공존을 향해
- 각 세션별 연사, 좌장, 패널 정보 포함
- 행사 당일 실시간으로 온라인 중계됩니다.
- 좌측 YouTube 아이콘을 누르면 페이지로 이동합니다.
- 사전등록 이벤트: 50명, 신청기한 9월 28일 23:59까지, 경품은 커피 기프티콘
- 사전등록 후 등록 인증샷을 이메일(seoulbigdataforum25@gmail.com)로 보내기
- 당첨자 발표: 10월 2일, 수령 방법: 10월 15일 이후 문자 발송",https://www.uos.ac.kr/korNotice/view.do?list_id=FA1&seq=29683
e1f2a3b4-c5d6-4e7f-8a9b-0c1d2e3f4a5b,행사 주소랑 근처 대중교통 알려줘.,"- 행사 장소: 서울 강남구 영동대로 315 (삼성동 159번지) 코엑스
- 대중교통: 삼성역, 봉은사역 이용 가능
- 버스: 무역센터(코엑스 동문 앞) 정류장 번호 23198 이용
- 지하철: 봉은사역 7번 출구, 삼성역 6번 출구, 청담역 2번 출구 이용
- 주최: 2025 서울 빅데이터 포럼 사무국
- 문의: seoulbigdataforum25@gmail.com",https://www.uos.ac.kr/korNotice/view.do?list_id=FA1&seq=29683
a3b4c5d6-e7f8-4a9b-0c1d-2e3f4a5b6c7d,3월 캠퍼스 리쿠르팅에 오는 기업은 어디야?,"캠퍼스 리크루팅 안내 (3월 1~2주)

*   삼성디스플레이 채용상담회: 3월 5~6일, 10시~17시
*   삼성에스원 채용상담회: 3월 10일, 10시~17시
*   기업은행 채용상담회: 3월 11일, 10시~17시
*   기업은행 채용설명회: 3월 11일, 15시~17시
*   삼성화재 채용상담회: 3월 11~12일, 10시~17시
*   현대건설 채용상담회: 3월 12일, 9시~17시
*   신한은행/한국항공우주산업 채용상담회: 3월 13일, 10시~17시
*   삼성화재 채용설명회: 3월 13일, 16시~17시
*   채용상담회 장소: 학생회관 2층
*   채용설명회 장소: 21세기관 109-1호 강의실
*   신청방법: UOStory > 취업프로그램",https://www.uos.ac.kr/korNotice/view.do?list_id=FA1&seq=28742&identified=anonymous&
b4c5d6e7-f8a9-4b0c-1d2e-3f4a5b6c7d8e,2025년 1기 PEER 튜터링 프로그램 화학 튜터 신청하려는데 신청서 보여줘.,"2025 년 1 학기 PEER 튜터링 프로그램 : 더 나눔 기초교양튜터링 튜터 (tutor) 추가 모집 서울시립대학교 교육혁신원 교양교육부에서는 대학 신입생들의 기초학력 증진을 목표로 PEER 튜터링 프로그램 : 더 나눔 ( 이전 기초교양튜터링 프로그램 ) 을 진행하고 있습니다 . PEER 튜터링 프로그램 : 더 나눔 기초교양교과목 튜터를 추가 모집(교양화학 교과만 해당)합니다 . 튜터링 (tutoring) 이란 특정 과목의 학업능력이 우수한 ‘ 튜터 (tutor)’ 가 그 과목 학습에 도움을 원하는 튜티 (tutee) 를 가르치는 학습자 중심의 소집단 협동 학습 활동입니다 . 2019 년 2 학기부터 대학혁신지원사업비를 지원받고있으며 혁신사업 세부프로그램명은 학업저성취 학생 지원 강화 _ 기초교양튜터링입니다 .
■ 운영기간 : 2025.3.4. ~ 2025.6.23. ( 과목별로 상이 )
■ 튜터 신청서 접수 기간 : 2025.3.10. ~ 2025.3.12. 17:00 ( 우편 , 이메일로만 접수 )
■ 튜터모집과목 교과구분 교과목 모집인원 활동시간 교양화학 화학및실험 Ⅰ , 일반화학및실험 0
44 계
0명
* 교과별 중복 지원 가능하나 활동은 1 과목만 가능
* 지원서 제출 시 상단에 지원교과목 기재바람 ( 단 대학영어 W 와 S 간 , 중복지원 불가능 )
* 전공튜터링 프로그램과 병행 불가능
* 자세한 내용은 첨부된 공고문을 확인하시기 바랍니다.",https://www.uos.ac.kr/korNotice/view.do?list_id=FA1&seq=28822
c5d6e7f8-a9b0-4c1d-2e3f-4a5b6c7d8e9f,"이루매 캐릭터 관련 설문조사가 있다고 들었는데 어떤 행사인지 알려주고, 설문 링크 보내줘.","다양한 이루매 캐릭터와 굿즈를 제작하기 위해 여러분의 의견을 조사하고 있습니다.
수집된 결과는 이루매 캐릭터 개발과 굿즈 제작을 위한 기초 자료로 활용될 예정입니다.
설문 참여 후 휴대폰 번호를 입력하시면 추첨을 통해 10분께 서울시립대 굿즈를 드립니다.
(당첨자 개별 연락 예정, 대학본부 대외협력과 현장 수령)
많은 관심과 참여 부탁드립니다.
참여 기간 : ~ 2025. 9. 12.(금)까지 문의 사항 : 02-6490-6317(대외협력과 홍보전략팀)
설문조사 링크 https://naver.me/xHmmsUYQ",https://www.uos.ac.kr/korNotice/view.do?list_id=FA1&seq=29652
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,올해 취업 박람회에 참여해 마케팅 관련 직무 멘토링을 듣고 싶은데 일시와 참여 기업 알려줘.,"- 2025 서울시립대학교 취업박람회 UOS JOB FESTIVAL 개최
- 일시: 2025년 9월 9일 화요일 10:00 ~ 17:00
- 장소: 서울시립대학교 100주년기념관 국제회의장
- 사전접수 기간: 8월 25일 월요일 09:00 ~ 9월 5일 금요일 16:00
- 사전접수 후 현장 상담 및 멘토링 참여자 대상 모바일 기프티콘 제공
- 채용상담존: 서울교통공사, 서울시설공단, 서울특별시농수산식품공사, 서울주택도시개발공사, 서울에너지공사, 서울물재생시설공단, 서울경제진흥원, 서울문화재단, 서울특별시 평생교육진흥원
- 직무멘토링존: NPS 국민연금공단, 가입지원부, 금융감독원, 마케팅, IBK기업은행, 기업팀, 삼성디스플레이, 유기재료개발, 삼성, 공정기술, 셀트리온, 품질관리, 제일모직, 구매전략기획, OLIVEYOUNG, 브랜드디자인, upstage, AI Research Engineer, 앤 서비스 기획/PM, 아이닉스, HBM 공정 직무, HD한국조선해양, 선박영업, LG CNS, 소프트웨어엔지니어, LG에너지솔루션, 데이터분석, LG전자, B2B영업마케팅, 인천국제공항공사, 사무/토목, Kurly, 데이터분석/CRM, kt, R&D, 한국도로공사, 공사/공기업, 한국전력기술, 플랜트토목설계, HYUNDAI, 승객안전시스템설계팀
- 홍보존: 대학일자리플러스센터, 서울고용복지+센터, 국민취업지원제도, 청년취업사관학교
- 이벤트존: 퍼스널컬러 컨설팅",https://www.uos.ac.kr/korNotice/view.do?list_id=FA1&seq=29550&identified=anonymous&
e7f8a9b0-c1d2-4e3f-4a5b-6c7d8e9f0a1b,경영 기준으로 2025년도 2학기에 복수전공을 하려면 신청 요건 마지노선이 몇 학년 몇 학기야? 그리고 4-1재학 중인데 내가 현재 가능한 복수전공/부전공 신청 알려줘.,"- 서울시립대학교 2025학년도 제2학기 복수전공(일반 및 통섭) 시행 계획 공고
- 신청 기간: 2025년 5월 12일(월) 10:00 ~ 5월 15일(목) 17:00
- 복수전공 신청 방법: 학적 ⇒ 복수전공 신청 ⇒ 복수전공 지원학부와 선택 ⇒ 작업저장
- 지원 자격: 본교 학생 중 1학기 이상 등록, 2학년 1학기부터 3학년 2학기까지 지원 가능
- 복수전공 허용 불가 학부·과(4개): 건축학부(건축학전공-5년제), 디자인학과(산업디자인전공), 조각학과, 음악학과
- 각 학부·과별 인원은 제한하지 않으나, 교육시설 부족 등 불가피한 경우 제한 가능
- 각 학부별 전형 방법 및 기준은 첨부파일 참조 또는 해당 학부와 사무실로 문의",https://www.uos.ac.kr/korNotice/view.do?list_id=FA2&seq=9151&identified=anonymous&
f8a9b0c1-d2e3-4f4a-5b6c-7d8e9f0a1b2c,신입생 중 외국인이 학생증 신청하는 방법과 신청기한을 알려줘.,"* 2025학년도 학생증 발급 안내
* 학생증 주요 기능: 신분증, 도서관 열람실 이용 등
* 학생증 발급 후 개별 등록 가능
* 교내 건물 출입 등록 (대학본부 지하1층 경비종합상황실)
* 전자식권 사용 등록 (학생회관 1층 학생식당 내 키오스크실)
* 학생증 발급은 아래 해당하는 방법으로 신청
* 문의: 학생서비스센터 02-6490-6260~2
* 2025학년도 신·편입생 학생증 발급
* 학생증은 우리은행(주거래 협약은행)에 일괄 신청 후 발급하니 일정에 차질이 없도록 기한 내 신청 바람
* 신청 방법 1: 서울시립대학교 포털(portal.uos.ac.kr) 가입 후 개인정보 제3자 제공 동의
* 신청 방법 2: 신분증 지참 후 우리은행 '우리WON뱅킹' 어플에서 신청
* 교부일자: 신청일로부터 15일 이후부터 수령 가능
* 학생증 수령 방법: 모바일 신청 시 선택 수령장소(자택 또는 우리은행 서울시립대 출장소)에서 수령
* 기간 외 신청 방법: 학생서비스센터에서 개별 신청
학생서비스센터 발급
- 발급 대상: 외국인, 계약학과, 신입생, 우리은행을 통한 발급을 원치 않는 재학생 등
- 신청 방법: ID카드 학생증 신규 발급 신청서 작성 및 제출
- 본인 학번 확인 및 동의서 양식 다운로드 후 신청서 작성
- 동의서 양식: 대학 홈페이지 공지 [2025학년도 학생증 발급 안내]
- 학번(수험번호) 및 본인 날인 반드시 확인
- 동의서 제출(이메일 제출 또는 현장 방문 제출)
- 이메일 제출: studentserv2021@gmail.com
- 일정: 2025. 3. 6.(목)부터
- 교부일자: 1일 30개이내 발급하며 신청순으로 발급
- 학생증 수령방법: 신분증 지참 후 학생서비스센터 직접 수령
- 기간 외 신청방법: 학생서비스센터에서 개별 신청 ('25. 4월~)
- 단, 외국인은 국제교육원에서 일괄 처리",https://www.uos.ac.kr/korNotice/view.do?list_id=FA1&seq=28693&identified=anonymous&
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,2025년 1학기 모듈형 교육과정 포기 신청 기간이 언제야,"2025.1학기 모듈형교육과정 이수(포기)신청 및 이수인증 신청 기간 및 방법을 아래와 같이 안내하오니,
이수(포기)/인증 신청 바랍니다.
ㅁ [이수신청 ] 메뉴 : 대학행정 → 대학학적 → 모듈형이수(포기)신청
- 신청 기간 : 2025. 3. 27(목) 09:00 ~ 4. 9(수) 17:00까지 ㅁ [이수인증신청 ] 메뉴 : 대학행정 → 대학학적 → 모듈형이수인증 신청
- 신청 기간 : 2025. 7. 7(월) 09:00 ~ 7. 18(금) 17:00까지
※ 모듈형교육과정 해당 과목 모두 이수 후, 성적확정 이후 신청 붙임 : 모듈형 교육과정 학생 신청 매뉴얼 1부.",https://www.uos.ac.kr/korNotice/view.do?list_id=FA2&seq=9140&identified=anonymous&
b0c1d2e3-f4a5-4b6c-7d8e-9f0a1b2c3d4e,2025학년도 2학기 국어국문학과에서 증원된 방언과 사회 수강인원 몇 명으로 늘었어?,"[ 국어국문학과 ] 2025 학년도 2 학기 [ 방언과사회 ], [ 언어의이해 ], [ 현대소설론 ] 교과목 증원 안내 개설학과
( 주관학과 )
교과구분 교과번호 및 분반 교과목명 수강정원 변경 전 변경 후 국어국문학과 전공선택 52078(01)
방언과사회 30 32 전공필수 52034(01)
언어의이해 35 37 전공선택 52037(01)
현대소설론 30 32
※ 증원 일시 : 2025. 9.5.( 금 ) 11:00~",https://www.uos.ac.kr/korNotice/view.do?list_id=FA2&seq=9392&identified=anonymous&
c1d2e3f4-a5b6-4c7d-8e9f-0a1b2c3d4e5f,공학소양세미나로 취득할 수 있는 학점은 몇학점이야?,"■ 공학소양세미나 안내사항 1) 이수방법
- 재학기간 중, 총 12회 이상의 특강을 이수하고 이후에 수강신청하여 학점(2학점)을 취득할 수 있음
- 각 주제별 특강을 신청하고, 특강 당일 출석 후 대학행정정보시스템(WISE)을 통하여 특강일 기준 1주 이내로 특강소감문 제출까지 완료해야 특강 이수 1회가 인정됨
- 최소 5회 이상의 특강을 이수한 경우 학점 취득을 위한 수강신청이 가능하나, 수강신청한 해당 학기에 잔여 특강 횟수를 모두 이수해야 학점 취득이 가능함",https://www.uos.ac.kr/korNotice/view.do?list_id=FA2&seq=9388&identified=anonymous&
d2e3f4a5-b6c7-4d8e-9f0a-1b2c3d4e5f6a,포항공과대 학점교류 신청 시 제출해야 하는 서류에는 뭐가 있어?,"2025 여름 계절수업 국내학점교류 안내 (포항공과대학교 _혁신융합대학사업단 )
➢ 관련규정 1. 서울시립대학교 학칙 제 58 조 ( 학점교류 ) “ 졸업에 필요한 학점의 2 분의 1 의 범위 안 인정 ”
2. 서울시립대학교 국내대학 학점교류 및 학점인정에 관한 시행세칙
- 제 7 조 ( 수강신청 ) 및 제 15 조 ( 교과목 , 성적 및 학점인정의 기준 ) 제 2 항 제 1 호
“ 성적은 본교의 성적산출방식에 따라 환산한다 .”
※ 우리대학 100 점 기준점수 환산기준표 적용 ( 학칙제 63 조제 3 항 ) 붙임 1 참고 1. 위 규정에 의거 우리 대학교와 학술교류 협정이 체결된 대학교의 2025 학년도 여름 계절수업 국내학점교류 일정을 안내하오니 ,
2. 수강을 희망하는 학생은 지원자격 확인 후 아래 제출서류를 구비하여 사업단(정보기술관 103호)으 로 제출하시기 바랍니다 .
가 . 제출기한
- 포항공과 대학교 : 2025. 4. 4. (금 ) 11:00 까지 나 . 지원자격
- 본교에서 2 개 학기 이상 이수한 자 ( 휴학생은 수강불가 )
- 기 이수한 학기의 성적 평점평균이 3.0 이상인 자
- 학칙에 의해 징계 받은 사실이 없는 자
※ 학점교류 이수과목은 재수강 및 개별대체가 불가하니 신중하게 신청하기 바람
※ 졸업학기에 해당하는 학생은 학점교류 신청이 제한될 수 있으며 , 학점교류의 취지에 부합 하지 않는 경우 교류대학에서 허가를 취소할 수 있음
다 . 제출서류 ① 수학신청자명단 ( 타대학 제출용 엑셀파일 )
② 성적증명서 ③ 기타 타대학 개별 요구 서류 , 타대학 수학 허가 신청원 ( 양식 ), 지도교수 추천서 ( 양식 ), 수학계획서 ( 자유양식 , 학부 · 과장날인 ) 각 1 부 라. 개설교과목: 첨부파일 참고(*개설 교과 관련 문의는 포항공과대학교로 문의 바랍니다.)",https://www.uos.ac.kr/korNotice/view.do?list_id=FA2&seq=9141&identified=anonymous&
e3f4a5b6-c7d8-4e9f-0a1b-2c3d4e5f6a7b,25학번 경영 새내기인데 대학영어(S) 분반 선택 시 나는 어디 분반으로 가야돼..?,"<2025 학년도 1 학기 교양필수영어 교양선택영어 수강신청 안내 >
※ 장바구니 수강신청 기간에 담당교수가 입력되어있지 않을 수 있습니다 . 수강신청 기간에 반드시 담당교수 확인 하시기 바랍니다 .
1. 교양필수영어 신입생 수강신청 : 2025 학번
(1) [ 대학영어 (S)], [ 대학영어 (W)] 를 지정된 학기에 이수
(2) 학과별 지정 과목과 분반을 수강 : 지정된 분반 외 수강 불가
(3) 신입생이 재학생 분반 [ 대학영어 (S)](35 분반 ) / [ 대학영어 (W)](39 분반 ) 신청시 수강 취소될 수 있음 .
(4) 경영학부 학번이 001~145 인 경우 30~34 분반 , 학번이 145 이후인 경우 25~29 분반으로 신청해야 함 .",https://www.uos.ac.kr/korNotice/view.do?list_id=FA2&seq=9053&identified=anonymous&
f4a5b6c7-d8e9-4f0a-1b2c-3d4e5f6a7b8c,토목공학과 2학년인데 미래디자인 세미나 무슨 분반 들어야 돼,"* UOS미래디자인은 신입생들의 대학 생활 적응과 진로 설계를 돕는 교양필수(진로개발) 과목입니다.
* 2025학년도 신입생 대상 교양필수(진로개발) 교과목입니다.
* 단과대/학부(과)별 분반 배정은 아래 표와 붙임 파일을 확인해야 합니다.
* 자유전공학부의 경우 6, 11, 13분반 중에서 수강 신청 가능합니다.
* 도시공학과는 13분반으로 수강 신청 가능합니다.
* 비대면(온라인) 강의로 진행되며, 온라인 강의실에서 수강할 수 있습니다.
* 재수강 및 2023~2024학년도 신입생 중 미수강/재수강 학생은 19~21분반으로 신청해야 합니다.
* 토목공학과 2학년의 경우 19분반으로 수강 신청합니다.
* 문의사항은 인재개발실 진로교육지원팀(02-6490-6286)으로 연락하면 됩니다.",https://www.uos.ac.kr/korNotice/view.do?list_id=FA2&seq=9061&identified=anonymous&
a5b6c7d8-e9f0-4a1b-2c3d-4e5f6a7b8c9d,나 1학년 때 수학1을 못들은 공대생인데 25년도 1학기에 수학1을 수강하고 싶은데 언제 제한 풀려?,"2025 학년도 1 학기 교양수학실 개설교과목 중 수학 Ⅰ (01583) 복수 분반에 대한 전체 학년 수강신청일에 대한 안내사항을 아래와 같이 알려드립니다 .
1. 신입생 (2025 학번 ) 이 아닌 학생 중에서 수학 Ⅰ 교과목을 수강하고자 하는 학생은 26 분반으로 수강신청하시기 바랍니다 .
- 1 학년 학생 중 2025 학번이 아닌 경우에도 동일합니다 .
2. 수학 Ⅰ 교과목을 교양필수로 이수해야 하는 이공계열 신입생 (2025 학번 ) 은 반드시 지정된 그룹 - 분반 (01~25 분반 그룹 내 ) 에 수강신청하시기 바랍니다 .
- 수강신청을 하지 못한 신입생의 경우에는 부서로 연락 바랍니다 .
3. 수학 Ⅰ 수강신청은 각 그룹별 분반 여석 범위 내에서만 수강신청이 가능하오니 1 학년 수강신청 종료 (2.25 일 17 시 ) 후 여석을 확인한 후 수강신청하시기 바랍니다 .
* 위 1~3 번 외 인문사회계열 및 전과를 희망하는 학생의 경우에는 수강신청 확인 및 변경기간 에 여석 범위 내에서 학과제한을 폐지하여 수강신청할 수 있도록 조치할 예정임을 알려드립니다 .
▷ 수강신청 확인 및 변경기간: 3.4일(화요일) 10:00 ~ 3.10일(월요일) 16:00
※ 문의: 교양수학실 ☎ 02-6490-5235(~6)",https://www.uos.ac.kr/korNotice/view.do?list_id=FA2&seq=9109&identified=anonymous&
b6c7d8e9-f0a1-4b2c-3d4e-5f6a7b8c9d0e,2025학년도 1학기와 2학기 경영학부 전공 관련 증원 공지를 비교하면 어떤 패턴이 보이는가?,"2025학년도 1학기 경영학부 ""중급회계1(27506)"" 교과목 01분반 증원 안내
* 증원 내용 : 수강정원 50명 -> 55명
증원 일시 : 2025. 3. 4.(화) 10:00

2025학년도 2학기 경영학부 ""빅데이터전략및분석(27956)"" 01분반 증원 안내
* 증원 내용 : 수강정원 35명 -> 36명
* 증원 일시 : 2025. 9. 3.(수) 11:00",https://www.uos.ac.kr/korNotice/view.do?list_id=FA2&seq=9119&identified=anonymous&
c7d8e9f0-a1b2-4c3d-4e5f-6a7b8c9d0e1f,25년도 여름계절학기에 학점 교류 가능한 대학교로 어느곳이 있어?,"""2025학년도 여름계절수업 국내학점교류 안내(한양대학교, 4/30 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(전남대학교, 4/30 12시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(경북대학교, 5/7 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(충남대학교, 4/29 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(부산대학교, 4/29 15시까지)""
2025 여름 계절수업 국내학점교류 안내(포항공과대학교_혁신융합대학사업단)
""2025학년도 여름계절수업 국내학점교류 안내(상명대학교, 5/13 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(경희대학교, 5/20 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(연세대학교, 5/7 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(성균관대학교, 5/7 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(동덕여자대학교, 5/2 15시까지)""
""2025학년도 여름계절 국내학점교류 안내(고려대학교 국제하계대학, 5/28 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(강원대학교, 4/23 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(국립부경대학교, 5/8 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(동국대학교, 5/7 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(순천대학교, 5/7 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(전북대학교, 4/23 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(제주대학교, 5/14 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(대구대학교, 5/9 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(동국대학교WISE캠퍼스, 5/7 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(세명대학교, 5/26 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(한국외국어대학교, 5/16 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(국립한국해양대학교, 5/2 15시까지)""
""2025학년도 여름계절수업 국내학점교류 안내(고려대학교, 5/9 15시까지)""",https://www.uos.ac.kr/korNotice/view.do?list_id=FA2&seq=9172&identified=anonymous&
d8e9f0a1-b2c3-4d4e-5f6a-7b8c9d0e1f2a,휴학 신청 할 때 주의사항 알려줘,"2025 학년도 제 1 학기 복학 및 휴학 신청기간을 아래와 같이 공고합니다 .
○ 신청방법 : 대학행정 이루넷 온라인 신청
○ 복학 신청기간 : 2025. 1. 20.( 월 ) 09:00 ~ 1. 24.( 금 ) 17:00
※ 위 기간 미복학 시 수강신청 기간 (2/12~ 2/14) 에 수강신청 불가 하며 ,
추가 복학기간 (3 월 첫 번째 주 예정 ) 에 복학하여 수강신청 변경기간에 수강신청 하여야 함
○ 휴학 신청기간 : 2025. 2. 24.( 월 ) 09:00 ~ 2. 27.( 목 ) 17:00
※ 입영휴학 후 복학하지 않고 가사 ( 일반 ) 휴학을 하는 경우 휴학 신청시 전역증 첨부
○ 서류 제출 : 대학행정 이루넷 첨부 ※ 증빙서류를 첨부하여여야 휴 ・ 복학 승인완료 됨 휴학 종류 제출 서류 입영휴학 후 복학 전역증 또는 병적증명서 가사 휴학 서류 제출 불요 입영 휴학 입영통지서
※ ｢ 산업기능요원 ｣ 등 대체복무자 : 복무기간 표기된 복무확인서 질병 휴학 29 일 이상 수학이 불가능하다는 대학병원 진단서 ( 혹은 소견서 )
임신· 출산 · 육아 휴학 임신 / 출산 확인서 , 가족관계증명서 ( 혹은 등본 )
창업 휴학 창업교육센터 (6490-6745) 에 문의
○ 휴학 제한
- 학부 신입생 및 편입생 : 입학 후 2 개 학기 휴학 제한
○ 문 의 : 소속 단과대학 행정실 2024. 12.
서울시립대학교총장",https://www.uos.ac.kr/korNotice/view.do?list_id=FA2&seq=8999&identified=anonymous&
